108497,
108565,203.0
108589,411.0
108760,846.0
108789,102.0
108799,472.0
108822,7427.0
108834,290.0
108859,1996.0
108872,1377.0
108949,557.0
109155,3019.0
109372,1450.0
109441,678.0
109577,3794.0
109772,199.0
109782,154.0
109938,396.0
110085,1679.0
110116,4092.0
110175,998.0
110200,157.0
110461,12.0
110524,876.0
110529,3039.0
110640,1805.0
110789,1084.0
110820,1114.0
110881,5032.0
110911,520.0
111113,367.0
111360,697.0
111512,439.0
111548,542.0
111678,
111717,2343.0
111775,3211.0
111926,1553.0
111942,1853.0
111959,431.0
112245,2262.0
112441,969.0
112454,1131.0
113295,3553.0
113565,2515.0
113698,271.0
113702,1936.0
113824,590.0
114017,757.0
114367,2234.0
114402,
114500,3570.0
114558,1620.0
114999,1358.0
115373,3386.0
115452,590.0
116174,257.0
116290,139.0
116319,276.0
116499,166.0
116518,942.0
116529,1408.0
116541,1886.0
116603,1179.0
116606,511.0
116621,5554.0
116631,551.0
116692,1108.0
116763,115.0
116808,12175.0
117071,74.0
117197,1009.0
117232,2692.0
117281,1427.0
117435,1355.0
117510,4070.0
117544,2580.0
117545,442.0
117550,252.0
117699,473.0
117818,1695.0
117862,56.0
117939,666.0
118050,1206.0
118098,537.0
118176,147.0
118213,21.0
118474,474.0
118479,3463.0
118532,4531.0
118578,792.0
118668,3249.0
118877,4.0
118887,10.0
118983,284.0
119310,2609.0
119353,3766.0
119444,614.0
119471,592.0
119729,573.0
119865,2527.0
119898,167.0
119902,2590.0
120236,1281.0
120611,125.0
120994,740.0
120999,507.0
121000,342.0
121056,17.0
121163,449.0
121182,92.0
121349,2259.0
121390,371.0
122337,634.0
122392,809.0
122459,270.0
122636,110.0
122739,526.0
122846,1051.0
122928,184.0
123044,2041.0
123053,342.0
123087,470.0
123183,2893.0
123270,145.0
123462,
123497,497.0
123598,2092.0
123716,1068.0
123860,1292.0
123957,673.0
124006,734.0
124018,82.0
124064,2042.0
124124,21.0
124134,1146.0
124193,945.0
124304,1995.0
124379,167.0
124387,56.0
124711,265.0
124728,1988.0
124909,1520.0
124944,928.0
125018,2195.0
125055,863.0
125063,3676.0
125407,160.0
125535,196.0
125777,438.0
125830,1810.0
125874,45.0
125996,3327.0
126074,209.0
126088,1140.0
126322,526.0
126337,2514.0
126394,3782.0
126395,1549.0
126411,25.0
126450,
126608,443.0
126713,291.0
126769,1362.0
126800,1501.0
126812,2862.0
127179,358.0
127580,3002.0
127582,
127642,2906.0
127988,186.0
128072,153.0
128132,1357.0
128142,1706.0
128348,493.0
128386,66.0
128510,872.0
128656,386.0
128678,782.0
128723,76.0
128776,146.0
128791,1235.0
128817,735.0
128889,9524.0
128929,1410.0
128965,518.0
128968,3192.0
128971,1982.0
129198,1516.0
129212,
129638,921.0
129878,251.0
129907,4139.0
129955,1888.0
129989,1414.0
130003,238.0
130013,252.0
130034,
130403,5639.0
130409,1630.0
130467,1224.0
130547,1252.0
130636,332.0
130658,3496.0
130671,1199.0
130837,66.0
130992,2702.0
131051,999.0
131145,8229.0
131152,377.0
131222,3902.0
131235,744.0
131272,5485.0
131314,292.0
131390,157.0
131538,2307.0
131597,3110.0
131609,454.0
131612,1655.0
131663,58.0
131695,223.0
131776,1065.0
131820,168.0
131933,2039.0
132123,
132157,2770.0
132191,79.0
132401,996.0
132423,402.0
132453,1661.0
132475,4300.0
132477,996.0
132511,403.0
132626,480.0
132924,21.0
132932,447.0
132972,176.0
132976,520.0
133019,3783.0
133068,1235.0
133104,4168.0
133155,1360.0
133185,3326.0
133322,2698.0
133365,2110.0
133419,491.0
133718,585.0
133748,
133816,4000.0
133922,574.0
134025,2896.0
134123,762.0
134143,2732.0
134188,1150.0
134190,363.0
134212,2096.0
134243,2275.0
134260,1157.0
134336,278.0
134563,5183.0
134578,185.0
134721,90.0
134847,2103.0
134851,6125.0
134920,236.0
134982,1088.0
135075,2881.0
135280,2412.0
135330,
135331,24.0
135335,
135385,2500.0
135400,610.0
135471,2291.0
135763,581.0
135792,728.0
135999,188.0
136054,2362.0
136135,878.0
136335,792.0
136793,678.0
136894,2793.0
136944,1473.0
137150,151.0
137281,1040.0
137603,1628.0
137873,5528.0
137903,6273.0
138204,182.0
138289,575.0
138407,942.0
138416,977.0
138704,1298.0
138709,702.0
138710,737.0
138715,581.0
138861,818.0
138920,437.0
138997,344.0
139033,790.0
139190,3198.0
139206,4604.0
139250,518.0
139278,1881.0
139329,1131.0
139455,115.0
139549,286.0
139701,653.0
139843,127.0
139949,3610.0
140060,2110.0
140108,61.0
140518,297.0
140719,260.0
140807,2568.0
140866,3028.0
140907,3407.0
141182,12.0
141301,392.0
141355,1823.0
141377,756.0
141430,3228.0
141497,491.0
141506,415.0
141648,5165.0
141766,7.0
141823,276.0
141827,460.0
141949,878.0
142092,2782.0
142310,2349.0
142324,778.0
142326,2121.0
142339,5463.0
142819,435.0
142935,6160.0
142990,135.0
142998,7.0
143350,2637.0
143711,2127.0
143741,704.0
143755,4529.0
144448,4365.0
144562,1984.0
144745,2578.0
144747,1661.0
144801,5645.0
144895,1501.0
144908,342.0
144923,311.0
144959,864.0
145114,2004.0
145130,452.0
145188,26.0
145280,662.0
145282,1552.0
145388,259.0
145490,1121.0
145544,
145578,659.0
145640,2305.0
145770,42.0
146089,1.0
146125,588.0
146165,167.0
146188,597.0
146192,5.0
146455,91.0
146485,856.0
146503,368.0
146600,324.0
146651,650.0
146666,708.0
146679,637.0
146738,3756.0
146943,821.0
146974,1054.0
147168,8583.0
147307,221.0
147328,2457.0
147675,866.0
147715,861.0
147756,1718.0
147793,155.0
147876,342.0
148008,529.0
148282,197.0
148328,1576.0
148414,1328.0
148427,421.0
148515,28.0
148931,306.0
148993,3812.0
149178,2824.0
149567,
149680,5338.0
149693,2835.0
149741,2342.0
149962,141.0
149964,200.0
150121,1113.0
150282,1794.0
150398,2129.0
150578,674.0
150763,9875.0
151358,270.0
151465,2495.0
151549,285.0
151587,166.0
151697,424.0
151745,591.0
151800,85.0
151917,1622.0
152153,500.0
152320,2347.0
152428,3064.0
152524,9671.0
152587,5089.0
152626,7798.0
152668,765.0
152671,381.0
152867,28.0
152887,351.0
152910,2194.0
152917,7558.0
152929,
152962,8137.0
152973,784.0
153110,534.0
153170,
153212,842.0
153611,2000.0
153704,580.0
153785,5075.0
153788,3457.0
154011,681.0
154027,569.0
154057,1465.0
154059,1977.0
154073,343.0
154125,97.0
154191,2695.0
154540,417.0
154570,12401.0
154697,71.0
155067,75.0
155158,2386.0
155256,407.0
155298,1981.0
155484,2092.0
155511,5057.0
155550,1529.0
155631,1258.0
155735,133.0
155854,4003.0
155938,2735.0
155956,2175.0
155963,452.0
155984,2645.0
156127,243.0
156171,2421.0
156311,575.0
156358,652.0
156594,2094.0
156783,1101.0
156788,21.0
156835,1290.0
157060,302.0
157225,
157276,3132.0
157298,1332.0
157308,2675.0
157310,944.0
157568,1405.0
157647,124.0
157752,368.0
157795,1519.0
158575,457.0
158611,752.0
158707,4746.0
158708,1680.0
158831,981.0
159287,2892.0
159293,799.0
159484,101.0
159571,444.0
159596,571.0
159906,1267.0
159925,2466.0
159947,
159954,2062.0
160005,3922.0
160026,95.0
160181,2746.0
160193,314.0
160262,308.0
160300,2235.0
160310,4149.0
160401,86.0
160472,1681.0
160479,429.0
160536,1900.0
160720,9.0
160934,143.0
160945,572.0
160946,1711.0
161491,970.0
161658,958.0
161678,94.0
161781,740.0
161878,36.0
162210,2955.0
162337,1219.0
162650,399.0
162809,2460.0
162901,29.0
162984,
163067,1066.0
163120,3716.0
163332,655.0
163962,19.0
163996,775.0
164148,4129.0
164211,481.0
164259,466.0
164708,283.0
164922,
164935,673.0
164944,1300.0
164968,2613.0
165099,429.0
165178,752.0
165226,1062.0
165243,1111.0
165376,911.0
165421,1178.0
165498,164.0
165509,574.0
165617,4104.0
165647,710.0
165733,3948.0
165806,1495.0
165823,74.0
165898,
165904,963.0
166123,2912.0
166160,3160.0
166183,112.0
166327,3667.0
166342,810.0
166421,3328.0
166607,32.0
166713,2223.0
166988,922.0
167106,2761.0
167557,641.0
167717,286.0
167759,2027.0
167791,2734.0
167906,1510.0
167945,479.0
167961,2129.0
168178,1293.0
168229,6765.0
168243,161.0
168843,465.0
168936,745.0
169008,910.0
169079,1832.0
169213,332.0
169297,400.0
169380,
169400,1208.0
169490,2747.0
169515,212.0
169555,277.0
169596,1242.0
169700,32.0
169858,1296.0
169894,1045.0
169908,643.0
170025,691.0
170030,2759.0
170165,3807.0
170356,439.0
170864,4774.0
170874,2126.0
170936,339.0
170943,2774.0
171304,1359.0
171334,380.0
171549,1053.0
171692,2326.0
171751,320.0
171843,1260.0
171896,3250.0
172112,
172137,2095.0
172301,35.0
172493,3671.0
172797,1782.0
172965,2222.0
173004,1583.0
173163,900.0
173316,1704.0
173335,
173341,96.0
173370,1350.0
173412,2888.0
173710,3100.0
173834,2378.0
174010,1675.0
174024,812.0
174094,4841.0
174222,701.0
174436,101.0
174440,196.0
174468,1.0
174487,434.0
174745,1610.0
174782,6318.0
174805,927.0
175392,4447.0
175447,3779.0
175453,1319.0
175490,
175638,267.0
175772,3018.0
175804,121.0
175932,2016.0
175940,900.0
175991,138.0
176086,443.0
176092,1201.0
177186,9.0
177333,1049.0
177354,923.0
177472,549.0
177492,4409.0
177554,
177568,1020.0
177639,77.0
177781,343.0
177817,
177967,765.0
177981,1746.0
178020,1026.0
178072,516.0
178118,1120.0
178179,3689.0
178258,1671.0
178496,448.0
178738,161.0
178935,12.0
178963,118.0
179073,156.0
179081,2587.0
179254,45.0
179297,108.0
179605,167.0
179718,1197.0
179892,2737.0
179904,637.0
180651,890.0
180667,1766.0
180753,2012.0
180958,2785.0
180974,5762.0
180976,4525.0
181251,19.0
181316,487.0
181508,3565.0
181719,
181861,1812.0
181992,1393.0
182400,1523.0
182468,2641.0
182661,26.0
182824,239.0
182854,1552.0
183057,833.0
183096,1975.0
183287,162.0
183331,1305.0
183429,1552.0
183714,3289.0
183806,149.0
183947,964.0
184025,112.0
184129,185.0
184137,238.0
184271,1312.0
184409,2576.0
184473,1465.0
184583,152.0
184627,694.0
184720,1050.0
184968,443.0
184972,1761.0
185021,101.0
185024,816.0
185057,3844.0
185127,856.0
185349,4702.0
185350,236.0
185439,
185496,2631.0
185994,2766.0
186149,2136.0
186380,4468.0
186476,1009.0
186565,609.0
186670,232.0
186780,30.0
186988,368.0
187100,8562.0
187199,1813.0
187257,315.0
187435,1851.0
187601,1964.0
187623,522.0
187663,724.0
187793,
188026,444.0
188152,1314.0
188251,603.0
188260,918.0
188273,1614.0
188278,4497.0
188524,203.0
188662,2762.0
188766,372.0
188875,203.0
189035,934.0
189095,904.0
189117,1141.0
189143,834.0
189178,3538.0
189428,715.0
189442,1633.0
189624,4949.0
189629,1670.0
189664,447.0
189720,438.0
189879,1541.0
190279,13721.0
190352,234.0
190418,6673.0
190565,
190653,861.0
190780,2180.0
190910,305.0
190930,1700.0
191000,1148.0
191195,556.0
191269,886.0
191398,13.0
191445,944.0
191459,789.0
191504,354.0
191590,2501.0
191732,154.0
191746,313.0
191797,728.0
191896,1338.0
191972,3941.0
191973,588.0
191998,148.0
192183,3219.0
192186,1250.0
192196,625.0
192375,1528.0
192424,852.0
192680,4000.0
192944,1269.0
193163,1729.0
193193,1025.0
193215,307.0
193310,1236.0
193803,216.0
193822,2124.0
193834,2645.0
194163,4332.0
195096,411.0
195221,93.0
195234,900.0
195246,2138.0
195252,437.0
195262,1905.0
195345,1206.0
195515,
195552,5103.0
195897,1678.0
195938,428.0
195940,381.0
196132,2433.0
196189,1102.0
196266,178.0
197188,130.0
197240,330.0
197412,716.0
197486,2666.0
197527,293.0
197536,1756.0
197538,380.0
197595,1111.0
197730,
197759,1361.0
198167,2029.0
198257,266.0
198315,5.0
198339,142.0
198470,262.0
198691,277.0
198902,857.0
198956,3262.0
199009,2521.0
199029,505.0
199244,3448.0
199261,402.0
199361,6024.0
199446,2209.0
199520,1360.0
199636,1836.0
199663,403.0
199760,1256.0
199782,366.0
199897,
200095,6674.0
200278,250.0
200372,
200588,348.0
200773,2058.0
200804,930.0
200860,534.0
200863,148.0
200905,2514.0
200957,26.0
201151,1023.0
201327,1137.0
201425,1263.0
201431,317.0
202138,348.0
202394,1184.0
202487,2613.0
202489,1084.0
202506,129.0
202606,2728.0
202635,1418.0
202677,2080.0
202713,376.0
202879,117.0
203050,4217.0
203066,1206.0
203108,123.0
203149,326.0
203442,53.0
203481,1136.0
203568,2480.0
203640,176.0
203652,28.0
203707,3356.0
203963,515.0
204117,1220.0
204182,964.0
204410,3367.0
204505,8251.0
204609,1244.0
204725,2136.0
204738,2105.0
204745,361.0
204746,410.0
204996,1048.0
205350,1665.0
205398,1357.0
205417,286.0
205425,3549.0
205442,978.0
205494,1114.0
205719,333.0
205788,1028.0
206003,1064.0
206245,2039.0
206342,258.0
206599,3234.0
226374,379.0
226747,616.0
226827,1433.0
226839,942.0
226879,1048.0
226890,169.0
226895,919.0
226955,2052.0
227020,404.0
227167,7.0
227192,3790.0
227254,24.0
227297,3226.0
227401,1489.0
227416,93.0
227491,1555.0
227499,2953.0
227517,1205.0
227752,1830.0
227826,324.0
228021,4028.0
228049,14.0
228082,227.0
228138,1635.0
228153,128.0
228222,445.0
228242,983.0
228258,1534.0
228272,1893.0
228373,334.0
228383,2386.0
228481,1003.0
228633,2457.0
228695,1705.0
228703,3661.0
228729,8202.0
228775,938.0
228784,594.0
228824,803.0
228888,598.0
228909,575.0
229057,220.0
229179,614.0
229240,421.0
229326,607.0
229361,1215.0
229417,444.0
229426,329.0
229498,3854.0
229499,51.0
230052,833.0
230081,
230279,3529.0
230383,3045.0
230510,167.0
230656,2.0
230684,
230761,448.0
230947,132.0
231017,1520.0
231019,
231024,3567.0
231320,
231339,4784.0
231554,1839.0
231572,552.0
231606,4911.0
231697,24.0
231959,427.0
231973,616.0
232072,1989.0
232078,555.0
232173,4790.0
232286,4257.0
232307,702.0
232347,2915.0
232480,102.0
232539,672.0
232660,5008.0
232675,769.0
232695,1274.0
232764,4445.0
232827,1241.0
232833,151.0
232856,5048.0
233087,6891.0
233095,195.0
233102,782.0
233153,1251.0
233311,3328.0
233317,1112.0
233335,1892.0
233389,876.0
233444,720.0
233685,4439.0
233752,7769.0
233771,
233868,629.0
233873,1031.0
233957,414.0
234004,44.0
234031,37.0
234068,859.0
234196,117.0
234311,
234406,1016.0
234552,4053.0
234559,932.0
234609,7784.0
234661,4768.0
234727,6513.0
234740,4647.0
234796,
234827,80.0
234859,401.0
234929,422.0
234957,25.0
234978,157.0
235068,
235097,1001.0
235121,
235131,170.0
235258,15.0
235371,275.0
235380,370.0
235428,1700.0
235492,337.0
235507,1257.0
235584,323.0
235670,1592.0
235706,684.0
235747,189.0
235768,2185.0
235777,1055.0
235893,2250.0
235971,3305.0
235978,5742.0
236015,256.0
236017,88.0
236090,4044.0
236150,198.0
236161,746.0
236205,3318.0
236284,732.0
236498,1542.0
236512,308.0
236620,5424.0
236844,1607.0
236857,699.0
236875,201.0
236953,1517.0
237182,
237274,2025.0
237304,211.0
237370,586.0
237387,1140.0
237401,2493.0
237418,141.0
237506,51.0
237602,1212.0
237808,
237891,2100.0
237913,3540.0
237921,2431.0
237925,135.0
237934,201.0
237953,1204.0
238007,1935.0
238144,733.0
238150,10605.0
238255,219.0
238301,5.0
238519,303.0
238800,279.0
238901,2603.0
238983,2978.0
239095,553.0
239345,3436.0
239459,2330.0
239540,3119.0
239707,444.0
239748,592.0
239751,994.0
239908,806.0
240024,2703.0
240186,917.0
240236,1066.0
240389,1116.0
240486,3906.0
240641,950.0
240712,321.0
240755,668.0
240884,427.0
240936,52.0
240993,1246.0
241039,2805.0
241066,356.0
241166,1592.0
241338,85.0
241649,1892.0
241700,187.0
241728,8641.0
241729,1829.0
241769,213.0
241771,681.0
241792,666.0
241922,1477.0
241955,313.0
242149,
242254,1157.0
242390,137.0
242472,1134.0
242491,3232.0
242633,470.0
242636,131.0
242778,2047.0
242793,658.0
242858,
242893,549.0
242998,2572.0
243025,
243358,721.0
243372,2069.0
243396,648.0
243510,549.0
243600,604.0
243657,5790.0
243851,
243909,42.0
243926,750.0
243992,236.0
244064,658.0
244114,2447.0
244166,837.0
244205,4616.0
244246,1365.0
244438,112.0
244738,3574.0
244816,3071.0
244875,1359.0
244902,134.0
244918,1338.0
244919,998.0
244961,2669.0
244977,
245217,947.0
245283,2843.0
245316,981.0
245404,
245494,5938.0
245600,680.0
245605,1525.0
245653,177.0
245784,1199.0
245802,859.0
245946,382.0
245987,140.0
246060,1486.0
246112,190.0
246248,4.0
246652,3796.0
246829,
246834,1174.0
247267,559.0
247292,2338.0
247304,177.0
247342,60.0
247457,1010.0
247513,648.0
247653,49.0
247666,4912.0
247819,3868.0
247856,6180.0
247902,535.0
247940,250.0
247967,428.0
248103,744.0
248252,239.0
248270,1969.0
248511,842.0
248581,2883.0
248653,
248695,968.0
248716,672.0
248800,92.0
248818,1145.0
248882,6379.0
248961,815.0
248994,2728.0
249154,90.0
249357,3147.0
249359,300.0
249362,7165.0
249423,1312.0
249534,649.0
249570,34.0
249704,327.0
249750,1824.0
249965,777.0
249996,1420.0
250047,4844.0
250092,134.0
250123,170.0
250159,1167.0
250163,3076.0
250644,370.0
251166,4759.0
251351,610.0
251375,3901.0
251385,3722.0
251405,2530.0
251815,84.0
251916,46.0
251965,259.0
251999,2482.0
252041,3214.0
252073,865.0
252095,4757.0
252149,704.0
252257,405.0
252340,200.0
252489,1054.0
252652,526.0
252863,293.0
253013,
253208,588.0
253250,1162.0
253496,2377.0
253567,280.0
253577,2702.0
253579,643.0
253633,3203.0
253763,6473.0
253767,2110.0
253859,1588.0
254044,2714.0
254162,468.0
254325,5037.0
254417,235.0
254446,3394.0
254463,2951.0
254612,277.0
254625,1987.0
255140,83.0
255310,5494.0
255344,4329.0
255347,1729.0
255449,56.0
255548,2580.0
255622,96.0
255747,2736.0
255878,2201.0
255902,473.0
255998,408.0
256144,2886.0
256532,41.0
256680,282.0
256740,5103.0
256815,1481.0
256867,3252.0
256905,502.0
256998,303.0
257104,1803.0
257110,31.0
257167,1539.0
257887,3641.0
257970,15.0
258010,1096.0
258035,1948.0
258042,2176.0
258245,2570.0
258268,158.0
258310,667.0
258392,844.0
258402,1.0
258509,2715.0
258538,732.0
258587,6609.0
258737,1783.0
258840,511.0
258894,4963.0
258978,2269.0
259060,417.0
259641,3443.0
259662,6917.0
259750,38.0
259951,283.0
260062,1288.0
260077,865.0
260137,1030.0
260179,164.0
260216,40.0
260275,4.0
260355,426.0
260491,3201.0
260565,589.0
260623,1178.0
260639,476.0
260949,473.0
260955,456.0
261160,514.0
261205,155.0
261265,2993.0
261332,262.0
261335,2107.0
261342,241.0
261466,1965.0
261495,2229.0
261525,926.0
261615,4396.0
261718,493.0
261863,506.0
262011,1066.0
262025,3119.0
262294,1063.0
262385,1011.0
262391,
262394,1653.0
262396,164.0
262403,4274.0
262454,373.0
262639,
262741,1953.0
262934,2407.0
263150,151.0
263251,2485.0
263341,914.0
263448,1625.0
263499,6663.0
263524,1001.0
263543,1594.0
263697,497.0
263862,2317.0
263952,1444.0
264106,155.0
264151,922.0
264152,3454.0
264159,1375.0
264164,1173.0
264281,350.0
264298,546.0
264589,33.0
264694,755.0
264715,3103.0
264723,
264732,43.0
264744,334.0
264845,811.0
265112,5014.0
